SITE_ID	VISIT_NO	MONTH	DAY	YEAR	SITE_TYPE	LAKE_SAMP	TNT	LON_DD	LAT_DD	FLD_LON_DD	FLD_LAT_DD	FLD_SRC	ST	EPA_REG	NESLAKE	NESLAKE_ID	STRATUM	PANEL	MDCATY	WGT	WGT_NLA	ADJWGT_CAT	URBAN	WSA_ECO3	WSA_ECO9	ECO_LEV_3	NUT_REG	ECO_NUTA	LAKE_ORIGIN	ECO3_X_ORIGIN	REF_CLUSTER	RT_NLA	REF_NUTR	AREA_HA	LAKEAREA	LAKEPERIM	SLD	DEPTH_X	DEPTHMAX	ELEV_PT	HUC_2	HUC_8	REACHCODE	COM_ID	STATUS_VER	STATUS_FLD	STATUS_DSK	PERM_WATER	NON_SALINE	SRFC_AREA	METER_DEEP	OPEN_WATER	AQUACULTUR	DISPOSAL	SEWAGE	EVAPORATE	PHYS_ACCES	FLAG_INFO	COMMENT_INFO	SAMPLED_PROFILE	SAMPLED_SECCHI	SAMPLED_ASSESS	SAMPLED_PHAB	INDXSAMP_PHAB	SAMPLED_CHEM	INDXSAMP_CHEM	SAMPLED_CHLA	INDXSAMP_CHLA	SAMPLED_ZOOP	INDXSAMP_ZOOP	SAMPLED_PHYT	INDXSAMP_PHYT	SAMPLED_CORE	INDXSAMP_CORE	SAMPLED_INF	INDXSAMP_INF	SAMPLED_ENTE	INDXSAMP_ENTE	SAMPLED_MICR	INDXSAMP_MICR	SAMPLED_SDHG	INDXSAMP_SDHG	VISIT_ID	FID_1
NLA06608-2078	1	8	24	2007	PROB_Lake	Target_Sampled	Target	-88.08997243	46.25503439	-88.08937	46.255	Index_site	MI	Region_5			NLALake	OverSamp	0.005801054	170.7230091	93.13153221	MI_UP	FALSE	PLNLOW	UMW	50	VIII	VIII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	43.38962652	0.433896265	4.306964981	1.844477886	4.8	5	437.7	04	04030107	04030107001300	6830603	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8511	2172
NLA06608-2082	1	9	4	2007	PROB_Lake	Target_Sampled	Target	-122.6008217	42.15139597	-122.61187	42.15365	Index_site	OR	Region_10			NLALake	OverSamp	0.050250135	19.70886987	4.40366347	OR	FALSE	WMTNS	WMT	78	II	II	MAN-MADE	WMTNS MAN-MADE	F	SO-SO	N	256.4942382	2.564942382	16.84668638	2.967363512	21.8	21.8	684.22	17	17100308	17100308	23934034	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8512	2176
NLA06608-2086	1	8	29	2007	REF_Lake	Target_Sampled	Target	-71.95362413	44.76204445	-71.9525	44.762778	Index_site	VT	Region_1			NLALake	OverSamp	0.022570103	43.87987832	0	VT	FALSE	EHIGH	NAP	58	VIII	VIII	NATURAL	EHIGH NATURAL	B	SO-SO	N	12.54777784	0.125477778	1.737691038	1.383834708	5.3	5.3	594.9	01	01110000	01110000000391	4599205	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8514	2180
NLA06608-2087	1	7	25	2007	PROB_Lake	Target_Sampled	Target	-97.41707065	45.55715378	-97.41502	45.55617	Index_site	SD	Region_8			NLALake	OverSamp	0.009388751	105.4851019	53.28692003	SD	FALSE	PLNLOW	TPL	46	VI	VI	NATURAL	PLNLOW NATURAL	E	SO-SO	N	24.53417975	0.245341798	2.043574605	1.163857458	4	4	556.59	10	10160010	10160010005306	11592751	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8515	2181
NLA06608-2091	1	7	2	2007	PROB_Lake	Target_Sampled	Target	-86.4904329	32.35269226	-86.54042	32.34537	Index_site	AL	Region_4			NLALake	OverSamp	0.025272812	39.18730405	12.25667095	AL	TRUE	PLNLOW	CPL	65	IX	IX	MAN-MADE	PLNLOW MAN-MADE	D	REF	N	5325.718765	53.25718765	532.0245664	20.56542268	13.7	13.7	38.12	03	03150107	03150201005128	22273872	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	8516	2185
NLA06608-2092	1	9	15	2007	PROB_Lake	Target_Sampled	Target	-91.70157522	32.71215655	-91.69511	32.71783	Index_site	LA	Region_6			NLALake	OverSamp	0.007090942	139.6673925	33.07300523	LA	FALSE	PLNLOW	CPL	73	X	CPL	MAN-MADE	PLNLOW MAN-MADE	D	TRASH	N	50.11528775	0.501152878	6.928644617	2.760948081	2.5	2.5	26.76	08	08050001	08050001004316	19345647	Target_Sampled	Sampleable	Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8517	2186
NLA06608-2094	1	7	11	2007	PROB_Lake	Target_Sampled	Target	-97.08741125	29.09294251	-97.086658	29.093481	Index_site	TX	Region_6			NLALake	OverSamp	0.001312891	754.345388	210.5049403	TX	FALSE	PLNLOW	CPL	33	IX	IX	MAN-MADE	PLNLOW MAN-MADE	D	SO-SO	N	6.341423613	0.063414236	0.963289718	1.079092341	3.7	3.7	67.94	12	12100101	12100101000587	7840861	Target_Sampled	Sampleable	Sampleable													YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8518	2188
NLA06608-2095	1	7	8	2007	PROB_Lake	Target_Sampled	Target	-109.4410083	42.2494978	-109.43333	42.25395	Index_site	WY	Region_8	NESLake	5601	NLALake	OverSamp	0.12642225	7.833853361	3.108017713	WY	FALSE	WMTNS	XER	18	III	III	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	Y	868.2137808	8.682137808	34.08063113	3.262791778	12.5	12.5	2059.87	14	14040104	14040104001896	18300278	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8519	2189
NLA06608-2103	1	6	13	2007	PROB_Lake	Target_Sampled	Target	-99.90500153	44.8372406	-99.91314	44.87215	Index_site	SD	Region_8			NLALake	OverSamp	0.091736307	10.79587135	5.45364912	SD	FALSE	PLNLOW	NPL	42	V	V	NATURAL	PLNLOW NATURAL	E	SO-SO	N	182.1478425	1.821478425	7.013849845	1.466018721	2.4	2.4	557.78	10	10130105	10130105003587	19250367	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8521	2197
NLA06608-2114	1	7	25	2007	PROB_Lake	Target_Sampled	Target	-79.23033272	39.68531765	-79.22932	39.68896	Index_site	MD	Region_3			NLALake	OverSamp	0.054429962	18.19537143	6.811259453	MD	FALSE	EHIGH	SAP	69	XI	XI	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	N	12.75262776	0.127526278	1.873354058	1.479841124	6.1	6.1	779.28	05	05020006	05020006001917	3806795	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes					Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8525	2208
NLA06608-2117	1	9	25	2007	PROB_Lake	Target_Sampled	Target	-81.62199477	28.62097337	-81.648007	28.596184	Index_site	FL	Region_4	NESLake	1202	NLALake	OverSamp	0.12642225	7.833853361	2.082890779	FL	TRUE	PLNLOW	CPL	75	XII	CPL	NATURAL	PLNLOW NATURAL	D	SO-SO	N	12408.32568	124.0832568	58.45169377	1.480251727	1.3	1.3	19.85	03	03080102	03080102005464	16632086	Target_Sampled	Sampleable	Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8526	2211
NLA06608-2120	1	7	25	2007	PROB_Lake	Target_Sampled	Target	-98.31569017	32.59300712	-98.3191	32.59304	Index_site	TX	Region_6			NLALake	OverSamp	0.004600466	215.2767308	60.07435861	TX	FALSE	PLNLOW	SPL	29	IX	IX	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	Y	13.86616164	0.138661616	1.989969708	1.507521116	7.7	7.7	273.8	12	12060201	12060201001801	5495396	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8527	2214
NLA06608-2123	1	8	13	2007	PROB_Lake	Target_Sampled	Target	-97.1167168	44.32794024	-97.11562	44.32884	Index_site	SD	Region_8			NLALake	OverSamp	0.009388751	105.4851019	53.28692003	SD	FALSE	PLNLOW	TPL	46	VI	VI	NATURAL	PLNLOW NATURAL	E	TRASH	N	20.86737608	0.208673761	1.887908793	1.1658486	2.5	2.5	536.68	10	10170201	10170201003191	2487240	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8528	2217
NLA06608-2131	1	6	26	2007	PROB_Lake	Target_Sampled	Target	-99.10161914	45.89624924	-99.10284	45.89891	Index_site	SD	Region_8			NLALake	OverSamp	0.101012673	9.804446727	4.952820439	SD	FALSE	PLNLOW	NPL	42	V	V	NATURAL	PLNLOW NATURAL	E	SO-SO	N	70.19217253	0.701921725	3.558810067	1.198272344	2.1	2.1	593.51	10	10130106	10130106003749	14747988	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8529	2225
NLA06608-2134	1	8	1	2007	PROB_Lake	Target_Sampled	Target	-122.7435687	45.89266323	-122.749411	45.898016	Index_site	WA	Region_10			NLALake	OverSamp	0.013743443	72.06151606	21.49824829	WA	TRUE	WMTNS	WMT	3	I	II	MAN-MADE	WMTNS MAN-MADE	F	SO-SO	N	31.81131198	0.31811312	4.715541527	2.358499841	3.2	3.2	4.11	17	17080002	17080002000951	24245815	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	8530	2228
NLA06608-2135	1	8	20	2007	PROB_Lake	Target_Sampled	Target	-96.47788918	44.70838784	-96.47232	44.70824	Index_site	SD	Region_8	NESLake	4608	NLALake	OverSamp	0.12642225	7.833853361	3.957354262	SD	FALSE	PLNLOW	TPL	46	VI	VI	NATURAL	PLNLOW NATURAL	E	SO-SO	N	145.4547605	1.454547605	5.867304112	1.372365201	5.3	5.3	512.94	07	07020003	07020003001173	4111198	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8531	2229
NLA06608-2152	1	10	2	2007	PROB_Lake	Target_Sampled	Target	-93.32597024	37.85925631	-93.30914	37.86611	Index_site	MO	Region_7	NESLake	2902	NLALake	OverSamp	0.12642225	7.833853361	2.084172406	MO	FALSE	EHIGH	SAP	39	XI	XI	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	Y	3371.814359	33.71814359	188.090823	9.137572733	8.4	10	256.6	10	10290107	10290107001045	7387259	Target_Sampled		Not_sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	YES	YES	8532	2246
NLA06608-2154	1	7	23	2007	PROB_Lake	Target_Sampled	Target	-86.94775581	31.26784195	-86.94651	31.26766	Index_site	AL	Region_4			NLALake	OverSamp	0.010275725	96.37990244	30.14488441	AL	FALSE	PLNLOW	CPL	65	IX	IX	MAN-MADE	PLNLOW MAN-MADE	D	SO-SO	N	23.00242608	0.230024261	2.495138765	1.467583937	2.1	2.1	79.53	03	03140304	03140304001754	2409582	Target_Sampled	Sampleable	Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8533	2248
NLA06608-2155	1	7	25	2007	PROB_Lake	Target_Sampled	Target	-85.02364851	41.627105	-85.023611	41.624722	Index_site	IN	Region_5			NLALake	OverSamp	0.07748997	12.78066524	3.999418784	IN	TRUE	PLNLOW	UMW	56	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	53.02913919	0.530291392	3.69179663	1.430130103	17.7	17.7	309.84	04	04050001	04050001005204	12259444	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8534	2249
NLA06608-2162	1	7	9	2007	PROB_Lake	Target_Sampled	Target	-71.57318015	41.51134268	-71.571667	41.511111	Index_site	RI	Region_1			NLALake	OverSamp	0.141351624	7.006451998	1.377002681	RI	TRUE	EHIGH	NAP	59	XIV	CPL	NATURAL	EHIGH NATURAL	B	SO-SO	Y	56.91062415	0.569106241	2.994714326	1.119834373	10.2	10.2	36.33	01	01090005	01090005000550	6139878	Target_Sampled		Do_Field	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8535	2256
NLA06608-2170	1	8	24	2007	PROB_Lake	Target_Sampled	Target	-112.4310378	47.30587695	-112.42947	47.30428	Index_site	MT	Region_8			NLALake	OverSamp	0.106610136	9.289673676	2.009451518	MT	FALSE	PLNLOW	NPL	42	V	V	NATURAL	PLNLOW NATURAL	E	TRASH	N	83.23066498	0.83230665	3.655937545	1.130452071	2.8	2.8	1388	10	10030102	10030102003829	12437115	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	NO, EQUIPMENT FAILURE	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8536	2264
NLA06608-2177	1	9	14	2007	PROB_Lake	Target_Sampled	Target	-114.7318229	48.671943	-114.73253	48.6724	Index_site	MT	Region_8			NLALake	OverSamp	0.01041596	95.08229285	20.56727334	MT	FALSE	WMTNS	WMT	15	II	II	NATURAL	WMTNS NATURAL	F	SO-SO	Y	42.97236372	0.429723637	5.291479318	2.277076124	17	17	1109	17	17010210	17010210000782	24347521	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8537	2271
NLA06608-2185	1	7	19	2007	PROB_Lake	Target_Sampled	Target	-119.5263528	38.66086617	-119.53093	38.68766	Index_site	NV	Region_9	NESLake	3206	NLALake	OverSamp	0.12642225	7.833853361	1.224245099	NV	FALSE	WMTNS	XER	13	III	III	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	N	774.9357967	7.749357967	18.45478783	1.870127701	20.6	20.6	1527.26	16	16050302	16050302000758	17054708	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	SAMPLE LOST	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8538	2279
NLA06608-2187	1	7	10	2007	PROB_Lake	Target_Sampled	Target	-87.35441691	33.45373979	-87.41611	33.34808	Index_site	AL	Region_4	NESLake	105	NLALake	OverSamp	0.12642225	7.833853361	2.450205884	AL	TRUE	EHIGH	SAP	68	XI	XI	MAN-MADE	EHIGH MAN-MADE	A	TRASH	N	2252.647628	22.52647628	226.0440958	13.4351217	20	20	57.03	03	03160112	03160112001995	21656744	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8539	2281
NLA06608-2193	1	8	22	2007	PROB_Lake	Target_Sampled	Target	-124.0354961	46.41950629	-124.035767	46.42228	Index_site	WA	Region_10			NLALake	OverSamp	0.009077286	109.104571	32.54937288	WA	TRUE	WMTNS	WMT	1	II	II	NATURAL	WMTNS NATURAL	F	SO-SO	Y	17.6229454	0.176229454	4.368513452	2.935550105	1.5	1.5	6.52	17	17100106	17100106001002	23868618	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES, CLEAR TO BOTTOM	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8540	2287
NLA06608-2196	1	8	9	2007	PROB_Lake	Target_Sampled	Target	-86.46070725	39.29388434	-86.470278	39.298889	Index_site	IN	Region_5			NLALake	OverSamp	0.001312891	754.345388	236.0552488	IN	FALSE	EHIGH	SAP	71	IX	IX	MAN-MADE	EHIGH MAN-MADE	A	SO-SO	Y	6.92824095	0.069282409	1.430791443	1.533415717	3.3	3.3	212.34	05	05120202	05120202000685	18469396	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8541	2290
NLA06608-2217	1	6	5	2007	PROB_Lake	Target_Sampled	Target	-111.0896969	34.4202345	-111.086798	34.427861	Index_site	AZ	Region_9			NLALake	OverSamp	0.080381061	12.32097912	3.185761615	AZ	FALSE	WMTNS	WMT	23	II	II	MAN-MADE	WMTNS MAN-MADE	F	REF	N	24.1384051	0.241384051	5.230725477	3.003327619	9.7	9.7	2220	15	15020008	15020008001265	21747615	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	NO	YES	NO CORE SAMPLE	YES	YES	YES	YES	YES	NO	YES	8542	2311
NLA06608-2219	1	7	10	2007	PROB_Lake	Target_Sampled	Target	-86.40845658	41.29977616	-86.420278	41.3	Index_site	IN	Region_5			NLALake	OverSamp	0.028613421	34.61219685	10.83110054	IN	TRUE	PLNLOW	UMW	56	VII	VII	MAN-MADE	PLNLOW MAN-MADE	E	TRASH	N	31.25866243	0.312586624	4.490728823	2.265826769	3.6	3.6	229.81	07	07120001	07120001003504	13432745	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8543	2313
NLA06608-2241	1	9	6	2007	PROB_Lake	Target_Sampled	Target	-117.3189991	48.15402125	-117.334714	48.147734	Index_site	WA	Region_10			NLALake	OverSamp	0.033801553	29.29964099	8.741017273	WA	FALSE	WMTNS	WMT	15	II	II	NATURAL	WMTNS NATURAL	F	SO-SO	N	120.369258	1.20369258	9.393794503	2.415340323	21.5	21.5	682.11	17	17010308	17010308000653	23029432	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8545	2335
NLA06608-2250	1	7	29	2007	PROB_Lake	Target_Sampled	Target	-110.6285367	44.3017541	-110.62327	44.29843	Index_site	WY	Region_8			NLALake	OverSamp	0.036291764	27.28920443	10.82677028	WY	FALSE	WMTNS	WMT	17	II	II	NATURAL	WMTNS NATURAL	F	SO-SO	N	1147.602147	11.47602147	22.60231038	1.882141308	25	25	2371.07	17	17040101	17040101001202	23127277	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8546	2344
NLA06608-2253	1	7	12	2007	PROB_Lake	Target_Sampled	Target	-75.50048849	38.96688176	-75.49868	38.9675	Index_site	DE	Region_3			NLALake	OverSamp	0.079392208	12.47444038	11.8008444	DE	TRUE	PLNLOW	CPL	63	XIV	CPL	MAN-MADE	PLNLOW MAN-MADE	D	SO-SO	N	24.96801965	0.249680197	5.554125274	3.13558581	1.7	1.7	1.64	02	02040207	02040207001240	8076004	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8547	2347
NLA06608-2257	1	8	24	2007	PROB_Lake	Target_Sampled	Target	-122.7843969	47.40930776	-122.784644	47.409918	Index_site	WA	Region_10			NLALake	OverSamp	0.001312891	754.345388	225.0452854	WA	TRUE	WMTNS	WMT	2	II	II	NATURAL	WMTNS NATURAL	F	SO-SO	N	7.185001789	0.071850018	1.082418214	1.139138996	7.4	7.4	63.56	17	17110019	17110019001147	23993899	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8548	2351
NLA06608-2266	1	6	23	2007	PROB_Lake	Target_Sampled	Target	-106.7589307	44.18421481	-106.75861	44.18412	Index_site	WY	Region_8			NLALake	OverSamp	0.036834172	26.88735242	10.66733876	WY	FALSE	PLNLOW	NPL	43	IV	IVman	MAN-MADE	PLNLOW MAN-MADE	C	SO-SO	Y	12.04274232	0.120427423	1.501258521	1.220359698	21	21	1604.99	10	10090205	10090205000700	9589302	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8549	2360
NLA06608-2267	1	8	6	2007	PROB_Lake	Target_Sampled	Target	-85.30057505	41.51785892	-85.300278	41.518056	Index_site	IN	Region_5			NLALake	OverSamp	0.028613421	34.61219685	10.83110054	IN	FALSE	PLNLOW	UMW	56	VII	VII	NATURAL	PLNLOW NATURAL	E	REF	N	31.50387015	0.315038701	2.664669268	1.339233878	7.6	7.6	286.48	04	04050001	04050001005362	12259660	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8550	2361
NLA06608-2283	1	7	17	2007	PROB_Lake	Target_Sampled	Target	-85.78969754	41.28362106	-85.798056	41.293333	Index_site	IN	Region_5			NLALake	OverSamp	0.070373781	14.07304477	4.403839589	IN	TRUE	PLNLOW	UMW	56	VII	VII	NATURAL	PLNLOW NATURAL	C	SO-SO	N	194.0341279	1.940341279	7.859013238	1.591563706	11.9	11.9	255.79	05	05120106	05120106001915	18486002	Target_Sampled			Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing	Missing			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8553	2377
NLA06608-2305	1	7	16	2007	PROB_Lake	Target_Sampled	Target	-116.5279847	48.18443003	-116.52835	48.1828	Index_site	ID	Region_10			NLALake	OverSamp	0.030931446	32.01833391	9.925305104	ID	TRUE	WMTNS	WMT	15	II	II	NATURAL	WMTNS NATURAL	F	SO-SO	N	39.32950905	0.39329509	3.231701168	1.453673925	14.3	14.3	694.9	17	17010214	17010214000899	24118211	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Both)	YES	YES	YES	YES	YES	YES	YES	YES	YES	8555	2399
NLA06608-2322	1	8	23	2007	PROB_Lake	Target_Sampled	Target	-111.3273337	41.5055322	-111.321866	41.505774	Index_site	UT	Region_8			NLALake	OverSamp	0.027848251	35.56321654	11.3503748	UT	FALSE	WMTNS	XER	18	III	III	MAN-MADE	WMTNS MAN-MADE	G	SO-SO	N	25.96551623	0.259655162	3.160537959	1.749675852	12	12	2108.82	16	16010101	16010101001853	7879098	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8556	2416
NLA06608-2332	1	8	9	2007	PROB_Lake	Target_Sampled	Target	-99.30406582	40.03137931	-99.21519	40.07032	Index_site	NE	Region_7	NESLake	3102	NLALake	OverSamp	0.12642225	7.833853361	2.001691105	NE	FALSE	PLNLOW	SPL	27	V	V	MAN-MADE	PLNLOW MAN-MADE	C	TRASH	N	5312.029295	53.12029295	96.66563845	3.741424286	13.7	13.7	593.39	10	10250009	10250009001596	19040443	Target_Sampled		Sampleable	Yes	Yes	Yes	Yes	Yes	No	No	No	No	Yes			YES	YES	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	YES	YES	YES (Top only)	YES	NOT DONE	YES	YES	YES	YES	YES	YES	YES	8557	2426
