"SITEID_07"	"VISIT_NO"	"DAY"	"MONTH"	"YEAR"	"LAT"	"LON"	"STATE"	"EPA_REG"	"ECO9"	"HUC2"	"HUC8"	"LAKE_ORIGIN"	"AREA_KM2"	"PERIM_KM"	"ELEVATION_M"	"DEPTHMAX_M"	"SLD"	"WGT"
"1087"	"NLA06608-3096"	1	25	9	2007	32.11659958	-96.14918065	"TX"	"Region_6"	"CPL"	"12"	"12030105"	"MAN-MADE"	0.154730268	2.458399502	95.14	7.5	1.763030757	214.961532
"1088"	"NLA06608-3121"	1	7	8	2007	44.96452667	-116.4623588	"ID"	"Region_10"	"WMT"	"17"	"17050124"	"MAN-MADE"	2.114297955	7.466152833	1453	3.6	1.448467813	4.035550348
"1089"	"NLA06608-3147"	1	21	8	2007	41.077102	-86.46356279	"IN"	"Region_5"	"UMW"	"5"	"5120106"	"NATURAL"	0.968169697	5.635049145	218.5	9.1	1.615537463	3.999418784
"1090"	"NLA06608-3153"	1	25	9	2007	48.66028929	-122.81678	"WA"	"Region_10"	"WMT"	"17"	"17110003"	"NATURAL"	0.73885773	6.280690261	280.68	37	2.061209016	7.93829747
"1091"	"NLA06608-3157"	1	11	7	2007	43.54942519	-115.7987142	"ID"	"Region_10"	"WMT"	"17"	"17050112"	"MAN-MADE"	23.31871858	148.4203858	980.2	28.1	8.670343098	4.035550348
"1092"	"NLA06608-3160"	1	15	8	2007	41.03691696	-96.83981345	"NE"	"Region_7"	"TPL"	"10"	"10200203"	"MAN-MADE"	0.292233825	2.788928752	391.66	6.6	1.455349318	21.00967899
"1093"	"NLA06608-3169"	1	21	8	2007	26.93623169	-80.86630109	"FL"	"Region_4"	"CPL"	"3"	"3090101"	"NATURAL"	1674.896101	310.4464585	4.52	2	2.139872227	2.082890779
"1094"	"NLA06608-3228"	1	9	10	2007	32.57024595	-99.68261832	"TX"	"Region_6"	"SPL"	"12"	"12060102"	"MAN-MADE"	10.08006194	37.96897506	500.44	13.5	3.373590317	2.186087249
"1095"	"NLA06608-3265"	1	5	9	2007	48.05647979	-117.40861	"WA"	"Region_10"	"WMT"	"17"	"17010308"	"NATURAL"	0.282064878	3.021919778	587.21	22	1.605105168	21.49824829
"1096"	"NLA06608-3303"	1	17	10	2007	29.24614674	-98.37720987	"TX"	"Region_6"	"SPL"	"12"	"12100301"	"MAN-MADE"	5.165173718	19.31357351	153.31	16.5	2.39726055	2.186087249
"1097"	"NLA06608-3313"	1	16	8	2007	42.12319331	-111.8362486	"ID"	"Region_10"	"XER"	"16"	"16010202"	"MAN-MADE"	0.523219482	5.605562867	1480.67	4	2.186111668	3.399432485
"1098"	"NLA06608-3320"	1	17	9	2007	34.9019537	-94.76570179	"OK"	"Region_6"	"SAP"	"11"	"11110105"	"MAN-MADE"	13.52404792	89.05474813	144.01	8.4	6.831228261	2.151495273
"1099"	"NLA06608-3329"	1	19	7	2007	48.45741132	-116.824496	"ID"	"Region_10"	"WMT"	"17"	"17010215"	"NATURAL"	0.705008077	3.805846331	760.5	2.7	1.278642897	3.664950899
"1100"	"NLA06608-3480"	1	14	8	2007	34.62968086	-97.08993955	"OK"	"Region_6"	"SPL"	"11"	"11130303"	"MAN-MADE"	0.149095947	2.752036393	287.08	2	2.010556683	14.15104596
"1101"	"NLA06608-3484"	1	20	8	2007	42.62695121	-100.6121255	"NE"	"Region_7"	"SPL"	"10"	"10150004"	"NATURAL"	3.635047313	9.042608892	873.52	1.9	1.3379312	4.160811284
"1102"	"NLA06608-3608"	1	16	8	2007	41.97536219	-97.23610354	"NE"	"Region_7"	"TPL"	"10"	"10220003"	"MAN-MADE"	0.25785447	3.609844613	462.7	5.3	2.005377988	21.00967899
"1103"	"NLA06608-3616"	1	30	7	2007	36.05807999	-99.92247803	"OK"	"Region_6"	"SPL"	"11"	"11090201"	"MAN-MADE"	0.545762908	5.31631205	680.61	7.1	2.030034994	3.451225091
"1104"	"NLA06608-3644"	1	15	8	2007	41.78762942	-102.5219427	"NE"	"Region_7"	"SPL"	"10"	"10180009"	"NATURAL"	0.249360546	2.162725905	1165.87	1.4	1.221750935	10.23338031
"1105"	"NLA06608-3656"	1	22	8	2007	42.41646632	-99.29106061	"NE"	"Region_7"	"SPL"	"10"	"10220001"	"NATURAL"	0.382353379	3.815592991	708.67	1.2	1.740702866	10.23338031
"1106"	"NLA06608-3660"	1	23	8	2007	40.15668653	-96.77970247	"NE"	"Region_7"	"SPL"	"10"	"10270202"	"MAN-MADE"	0.287630881	5.96331254	403.99	2.7	3.136641499	10.23338031
"1107"	"NLA06608-3698"	1	19	7	2007	41.89097393	-71.68494167	"RI"	"Region_1"	"NAP"	"1"	"1090003"	"MAN-MADE"	0.937524379	9.556303614	128.76	2.6	2.784157004	1.377002681
"1108"	"NLA06608-3846"	1	12	7	2007	41.39410498	-71.66573009	"RI"	"Region_1"	"NAP"	"1"	"1090005"	"NATURAL"	0.380037253	4.055064608	16.52	8.3	1.855580333	3.729155483
"1109"	"NLA06608-3890"	1	11	7	2007	41.58007689	-71.79802709	"RI"	"Region_1"	"NAP"	"1"	"1100001"	"NATURAL"	1.64923243	9.031936875	89.94	19	1.98396967	1.516245047
"1110"	"NLA06608-3911"	1	17	9	2007	30.53713917	-92.4431037	"LA"	"Region_6"	"CPL"	"8"	"8080201"	"MAN-MADE"	0.369705115	3.436487358	12.19	3.3	1.59434421	89.56727569
"1111"	"NLA06608-4056"	1	5	7	2007	36.14305845	-98.62856545	"OK"	"Region_6"	"SPL"	"11"	"11100301"	"MAN-MADE"	32.54786468	57.0480206	492.49	7.5	2.820813655	3.800212608
"1112"	"NLA06608-4064"	1	31	7	2007	36.84862392	-102.875142	"OK"	"Region_6"	"SPL"	"11"	"11040002"	"MAN-MADE"	0.635787382	4.611048554	1310.41	3.3	1.631318686	3.451225091
"1113"	"NLA06608-4206"	1	19	9	2007	35.92127588	-97.41304704	"OK"	"Region_6"	"SPL"	"11"	"11050002"	"MAN-MADE"	0.11351885	1.58843641	275.37	5.3	1.329936517	14.15104596
"1114"	"NLA06608-4252"	1	23	8	2007	43.49623503	-72.91848548	"VT"	"Region_1"	"NAP"	"2"	"2010002"	"NATURAL"	0.262184754	2.454326005	451.66	22	1.352146038	0
"1115"	"NLA06608-4320"	1	5	9	2007	36.74858993	-96.85512233	"OK"	"Region_6"	"SPL"	"11"	"11060001"	"MAN-MADE"	65.64375353	187.3657213	308.58	15.5	6.523617726	3.800212608
"1116"	"NLA06608-4382"	1	10	9	2007	34.72903354	-97.77308405	"OK"	"Region_6"	"SPL"	"11"	"11130303"	"MAN-MADE"	0.144921043	3.049535498	354.89	4.9	2.259763742	14.15104596
"1117"	"NLA06608-4413"	1	18	7	2007	41.92028511	-71.76906052	"RI"	"Region_1"	"NAP"	"1"	"1100001"	"MAN-MADE"	0.821345025	7.215776068	172.77	2.5	2.24602869	1.377002681
"1118"	"NLA06608-4414"	1	29	8	2007	34.8862297	-95.16322141	"OK"	"Region_6"	"SAP"	"11"	"11110105"	"MAN-MADE"	0.358902652	3.691703532	185.13	3.3	1.738335308	16.91531939
"1119"	"NLA06608-4440"	1	4	9	2007	36.73591623	-97.03497789	"OK"	"Region_6"	"SPL"	"11"	"11060001"	"MAN-MADE"	1.851287613	14.13141775	300.36	9.6	2.929839673	3.800212608
"1120"	"NLA06608-4472"	1	7	8	2007	35.49774222	-97.67930222	"OK"	"Region_6"	"SPL"	"11"	"11100301"	"MAN-MADE"	6.371497626	11.3834759	378.73	3	1.272181857	3.800212608
"1121"	"NLA06608-4504"	1	5	6	2007	36.81228138	-96.04132091	"OK"	"Region_6"	"SPL"	"11"	"11070106"	"MAN-MADE"	1.034514681	10.05281402	230.56	6	2.788138781	3.800212608
"1122"	"NLA06608-4610"	1	24	7	2007	34.48858411	-96.98139727	"OK"	"Region_6"	"SPL"	"11"	"11130303"	"MAN-MADE"	0.267632265	3.27684509	294.2	9.1	1.786823863	9.346499571
"1123"	"NLA06608-4643"	1	21	8	2007	36.5147867	-96.19116581	"OK"	"Region_6"	"SPL"	"11"	"11070107"	"MAN-MADE"	4.494690118	40.64363142	217.06	8.8	5.4080126	3.800212608
"1124"	"NLA06608-4650"	1	13	9	2007	32.71459999	-92.44501566	"LA"	"Region_6"	"CPL"	"8"	"8040206"	"MAN-MADE"	53.51192082	176.9421657	24.29	4.3	6.823404793	1.855043389
"1125"	"NLA06608-4659"	1	19	9	2007	35.39706727	-98.70752087	"OK"	"Region_6"	"SPL"	"11"	"11130302"	"MAN-MADE"	0.737044919	11.62206916	463.8	6	3.818840723	3.451225091
"1126"	"NLA06608-4686"	1	12	9	2007	31.37317275	-92.74402455	"LA"	"Region_6"	"CPL"	"11"	"11140207"	"MAN-MADE"	11.81521706	56.01562639	30.36	4.8	4.5970943	36.41734403
"1127"	"NLA06608-4698"	1	16	9	2007	32.09045845	-93.48976305	"LA"	"Region_6"	"CPL"	"11"	"11140206"	"NATURAL"	0.385307285	10.82433911	37.95	3	4.91918151	89.56727569
"1128"	"NLA06608-4828"	1	4	9	2007	34.96590119	-97.67551876	"OK"	"Region_6"	"SPL"	"11"	"11130303"	"MAN-MADE"	0.248553176	3.984932158	338.42	2.4	2.254791253	9.346499571
"1129"	"NLA06608-4929"	1	17	7	2007	34.58938281	-96.60527506	"OK"	"Region_6"	"SAP"	"11"	"11140104"	"MAN-MADE"	0.170774323	2.273238445	332.13	7	1.551775082	25.61060002
"1130"	"NLA06608-4949"	1	29	8	2007	36.07001774	-95.55881188	"OK"	"Region_6"	"TPL"	"11"	"11070105"	"MAN-MADE"	1.170039015	18.13278716	161.11	11.8	4.728892702	7.802040437
"1131"	"NLA06608-9999"	1	31	7	2007	44.64231	-71.651789	"VT"	"Region_1"	"NAP"	"10"	"1080101"	"NATURAL"	2.980776878	9.783865383	397.67	30	1.598603657	0
"1132"	"NLA06608-ACAD_LAKES_0435"	1	1	8	2007	44.40788	-68.268509	"ME"	"Region_1"	"NAP"	"1"	"1050002"	"NATURAL"	0.073881899	1.476291905	42.81	4.4	1.532139408	0
"1133"	"NLA06608-ALPS-1218"	1	3	8	2007	44.836404	-67.881905	"ME"	"Region_1"	"NAP"	"1"	"1050002"	"NATURAL"	0.099176662	1.212138515	81.2	4.5	1.085781845	0
"1134"	"NLA06608-ALSC:020149"	1	11	9	2007	44.348811	-74.401491	"NY"	"Region_2"	"NAP"	"2"	"2010006"	"NATURAL"	1.405356401	12.75525227	487.95	16.1	3.035224942	0
"1135"	"NLA06608-ELS:1C2-032"	1	12	7	2007	43.296358	-71.428103	"NH"	"Region_1"	"NAP"	"1"	"1070002"	"NATURAL"	0.125728366	1.716009582	155.28	5.4	1.365205853	0
"1136"	"NLA06608-ELS:1C3-003"	1	15	8	2007	45.653548	-69.927263	"ME"	"Region_1"	"NAP"	"1"	"1030001"	"NATURAL"	0.163776708	2.066625815	330.66	5	1.440558334	0
"1137"	"NLA06608-ELS:1D1-035"	1	25	7	2007	41.848175	-70.617682	"MA"	"Region_1"	"CPL"	"1"	"1090002"	"NATURAL"	0.812850562	5.394032213	18.74	3.6	1.687731081	0
"1138"	"NLA06608-ELS:1D2-087"	1	27	7	2007	42.323799	-72.092123	"MA"	"Region_1"	"CPL"	"1"	"1080204"	"MAN-MADE"	0.129586195	1.844727461	297.91	1.5	1.44559924	0
"1139"	"NLA06608-ELS:1E1-052"	1	7	8	2007	45.207071	-68.209171	"ME"	"Region_1"	"NAP"	"1"	"1020005"	"NATURAL"	1.819078236	7.457743601	101.3	15	1.559828414	0
"1140"	"NLA06608-ELS:1E1-096"	1	9	8	2007	45.219001	-68.077773	"ME"	"Region_1"	"NAP"	"1"	"1050001"	"NATURAL"	0.897505587	5.651522769	100.39	5.4	1.682836679	0
"1141"	"NLA06608-ELS:1E1-128"	1	10	8	2007	44.849882	-68.429254	"ME"	"Region_1"	"NAP"	"1"	"1050002"	"NATURAL"	0.118922395	1.549918802	119.31	6	1.267862599	0
"1142"	"NLA06608-ELS:1E2-027"	1	14	8	2007	45.799297	-69.889944	"ME"	"Region_1"	"NAP"	"1"	"1030001"	"NATURAL"	1.257520926	10.05125836	367.85	1.1	2.528470518	0
"1143"	"NLA06608-ELS:1E3-002"	1	7	8	2007	46.375055	-68.35754	"ME"	"Region_1"	"NAP"	"1"	"1010004"	"NATURAL"	0.233906816	2.326665348	246.31	2.1	1.357086566	0
"1144"	"NLA06608-ELS:1E3-012"	1	28	8	2007	46.944636	-68.871133	"ME"	"Region_1"	"NAP"	"1"	"1010003"	"NATURAL"	0.120640223	1.285734307	390.6	9.7	1.044239781	0
"1145"	"NLA06608-ELS:1E3-071"	1	8	8	2007	46.345672	-68.594335	"ME"	"Region_1"	"NAP"	"1"	"1010004"	"NATURAL"	0.075910144	1.025804138	271.83	1	1.050290909	0
"1146"	"NLA06608-ELS:2B2-008"	1	21	8	2007	46.994934	-88.759164	"MI"	"Region_5"	"UMW"	"4"	"4020103"	"NATURAL"	0.062328272	0.993695864	377.32	14	1.122809315	0
"1147"	"NLA06608-ELS:2C2-048"	1	24	8	2007	45.500526	-88.794652	"WI"	"Region_5"	"UMW"	"4"	"4030202"	"NATURAL"	0.062930067	1.078240448	496.3	4.6	1.21249956	0
"1148"	"NLA06608-ELS:2C3-018"	1	25	8	2007	46.138603	-89.552886	"WI"	"Region_5"	"UMW"	"7"	"7050002"	"NATURAL"	0.483738376	3.356733457	500.5	4.6	1.361465542	0
"1149"	"NLA06608-ELS:2D3-008"	1	10	8	2007	47.122809	-93.880503	"MN"	"Region_5"	"UMW"	"7"	"7010101"	"NATURAL"	0.321352914	2.563388253	402.27	13.4	1.275611239	0
"1150"	"NLA06608-EMAP:ME011L"	1	14	9	2007	45.748209	-69.222522	"ME"	"Region_1"	"NAP"	"1"	"1020001"	"NATURAL"	0.432812892	3.277637996	297.13	17.5	1.405419449	0
"1151"	"NLA06608-EMAP:ME012L"	1	28	8	2007	46.962321	-68.89108	"ME"	"Region_1"	"NAP"	"1"	"1010003"	"NATURAL"	1.135651525	6.128637407	345.87	34.6	1.622319736	0
"1152"	"NLA06608-EMAP:ME254L"	1	5	9	2007	46.353306	-69.056968	"ME"	"Region_1"	"NAP"	"1"	"1010004"	"NATURAL"	0.389932584	2.773747869	343.61	16.1	1.253046782	0
"1153"	"NLA06608-EMAP:ME263L"	1	9	8	2007	45.127611	-67.997826	"ME"	"Region_1"	"NAP"	"1"	"1050002"	"NATURAL"	6.223781627	24.93093185	95.51	7.5	2.819073548	0
"1154"	"NLA06608-EMAP:ME518L"	1	10	8	2007	45.354469	-67.922498	"ME"	"Region_1"	"NAP"	"1"	"1050001"	"NATURAL"	6.255061147	17.65291945	97.04	28	1.991112633	0
"1155"	"NLA06608-FL:107895579"	1	1	8	2007	29.080057	-81.441106	"FL"	"Region_4"	"CPL"	"3"	"3080101"	"NATURAL"	66.92476355	120.2174386	0.08	1.9	4.145425512	0
"1156"	"NLA06608-FL:16674741"	1	3	8	2007	29.839332	-81.95812	"FL"	"Region_4"	"CPL"	"3"	"3080103"	"NATURAL"	0.07770295	1.008813987	48.51	14.2	1.020909889	0
"1157"	"NLA06608-FL:18261987"	1	5	8	2007	30.118409	-82.409214	"FL"	"Region_4"	"CPL"	"3"	"3070204"	"NATURAL"	3.712915215	8.857622613	43.04	2.4	1.296745426	0
"1158"	"NLA06608-FL:99324403"	1	4	8	2007	30.211239	-82.834414	"FL"	"Region_4"	"CPL"	"3"	"3110205"	"NATURAL"	0.086647945	1.128877618	50.67	5.6	1.081839408	0
"1159"	"NLA06608-FL:99344895"	1	6	8	2007	30.247737	-82.913722	"FL"	"Region_4"	"CPL"	"3"	"3110205"	"NATURAL"	0.282498557	2.559858304	34.81	1.6	1.358635248	0
"1160"	"NLA06608-IN:646"	1	31	7	2007	41.56235	-85.392434	"IN"	"Region_5"	"UMW"	"4"	"4050001"	"NATURAL"	0.374815984	3.447477988	273.54	25.3	1.588501095	0
"1161"	"NLA06608-MI:7007"	1	1	8	2007	42.398646	-84.056809	"MI"	"Region_5"	"UMW"	"4"	"4090005"	"NATURAL"	0.099612673	1.46027921	274.96	6.7	1.305189807	0
"1162"	"NLA06608-MN:03-0029"	1	8	8	2007	47.062841	-95.181199	"MN"	"Region_5"	"UMW"	"7"	"7010106"	"NATURAL"	0.361055873	3.189990709	453.21	6.7	1.497604993	0
"1163"	"NLA06608-MN:06-0002"	1	6	9	2007	45.33182	-96.135669	"MN"	"Region_5"	"TPL"	"7"	"7020002"	"NATURAL"	7.802113195	31.37115508	330.31	3.2	3.168250077	0
"1164"	"NLA06608-MN:11-0102"	1	11	8	2007	46.928377	-94.040807	"MN"	"Region_5"	"UMW"	"7"	"7010102"	"NATURAL"	1.400369332	8.140071255	408.63	13	1.940447866	0
"1165"	"NLA06608-MN:15-0010"	1	9	8	2007	47.189468	-95.21841	"MN"	"Region_5"	"UMW"	"7"	"7010101"	"NATURAL"	1.130399482	4.630231158	448.04	28	1.228518685	0
"1166"	"NLA06608-MN:22-0074"	1	11	9	2007	43.8192	-94.078777	"MN"	"Region_5"	"TPL"	"7"	"7020011"	"NATURAL"	0.79389294	3.360833817	314.26	5.5	1.064047796	0
"1167"	"NLA06608-MN:49-0140"	1	24	9	2007	45.813111	-94.636969	"MN"	"Region_5"	"UMW"	"7"	"7010201"	"NATURAL"	0.927263979	4.907693736	369.58	26.5	1.437708453	0
"1168"	"NLA06608-MN:51-0063"	1	5	9	2007	44.15457	-95.767078	"MN"	"Region_5"	"TPL"	"7"	"7100001"	"NATURAL"	4.748156171	12.60831418	464.73	2.5	1.632260958	0
"1169"	"NLA06608-MN:56-0306"	1	17	9	2007	46.292544	-95.748497	"MN"	"Region_5"	"UMW"	"9"	"9020103"	"NATURAL"	0.766727515	5.01710003	406.1	14.5	1.61631984	0
"1170"	"NLA06608-MN:61-0037"	1	25	9	2007	45.490155	-95.364908	"MN"	"Region_5"	"UMW"	"7"	"7020005"	"NATURAL"	0.699491102	3.16100866	361.38	15.8	1.066177852	0
"1171"	"NLA06608-MN:74-0023"	1	12	9	2007	43.891574	-93.349755	"MN"	"Region_5"	"TPL"	"7"	"7040002"	"NATURAL"	0.385265349	2.675849167	366.72	8	1.216120816	0
"1172"	"NLA06608-MN:75-0200"	1	7	9	2007	45.528235	-96.074082	"MN"	"Region_5"	"TPL"	"7"	"7020002"	"NATURAL"	1.789524113	7.541153925	345.85	2.5	1.59024521	0
"1173"	"NLA06608-MN:77-0019"	1	16	9	2007	45.768831	-94.670256	"MN"	"Region_5"	"UMW"	"7"	"7010201"	"NATURAL"	0.492454628	6.93357333	369.58	17.5	2.787206007	0
"1174"	"NLA06608-MN:87-0030"	1	8	9	2007	44.684008	-95.532331	"MN"	"Region_5"	"TPL"	"7"	"7020004"	"NATURAL"	1.900636248	7.915201862	314.42	2.4	1.619599222	0
"1175"	"NLA06608-NELP-0253"	1	8	8	2007	45.152049	-68.094876	"ME"	"Region_1"	"NAP"	"1"	"1020005"	"NATURAL"	4.761450065	11.46254574	157.69	24	1.481857807	0
"1176"	"NLA06608-NELP-0955"	1	29	8	2007	46.965959	-68.856993	"ME"	"Region_1"	"NAP"	"1"	"1010003"	"NATURAL"	1.02984612	5.948083313	344.87	26.2	1.653430492	0
"1177"	"NLA06608-NELP-1041"	1	1	8	2007	44.36243	-69.111684	"ME"	"Region_1"	"NAP"	"1"	"1050002"	"NATURAL"	1.445621381	6.296271459	69.58	3.3	1.477240585	0
"1178"	"NLA06608-NELP-1330"	1	28	8	2007	46.9518	-68.843	"ME"	"Region_1"	"NAP"	"1"	"1010003"	"NATURAL"	0.124546428	2.07512336	379.87	13.6	1.658721024	0
"1179"	"NLA06608-NELP-2155"	1	29	8	2007	46.961173	-68.84294	"ME"	"Region_1"	"NAP"	"1"	"1010003"	"NATURAL"	0.211462662	2.13373026	344.87	15	1.308933963	0
"1180"	"NLA06608-NELP-3355"	1	29	8	2007	46.944789	-68.853062	"ME"	"Region_1"	"NAP"	"1"	"1010003"	"NATURAL"	0.066907847	1.075767785	379.87	5	1.173208156	0
"1181"	"NLA06608-NELP-3586"	1	30	8	2007	45.752816	-69.077222	"ME"	"Region_1"	"NAP"	"1"	"1020001"	"NATURAL"	0.874254983	4.811178495	193.05	46.2	1.45153489	0
"1182"	"NLA06608-NH250L"	1	26	7	2007	43.840363	-71.127398	"NH"	"Region_1"	"NAP"	"1"	"1060002"	"NATURAL"	0.075608668	1.081450605	215.29	6	1.109471018	0
"1183"	"NLA06608-NH4912"	1	9	8	2007	43.023373	-72.01599	"NH"	"Region_1"	"NAP"	"1"	"1070003"	"NATURAL"	0.422153389	2.939896784	352.85	16.9	1.276415329	0
"1184"	"NLA06608-NV:2"	1	21	9	2007	40.592943	-115.394285	"NV"	"Region_9"	"XER"	"16"	"16040101"	"NATURAL"	0.043798835	0.827086195	2968.8	3.7	1.114845179	0
"1185"	"NLA06608-NV:3"	1	20	9	2007	41.026475	-115.087017	"NV"	"Region_9"	"XER"	"16"	"16040101"	"MAN-MADE"	0.048261427	0.831869254	2554	6.5	1.068193821	0
"1186"	"NLA06608-NV:4"	1	17	9	2007	37.301656	-115.126627	"NV"	"Region_9"	"XER"	"15"	"15010011"	"MAN-MADE"	1.850144512	7.72354975	1021.03	1.2	1.601803323	0
"1187"	"NLA06608-OH:19"	1	6	9	2007	39.707435	-84.269652	"OH"	"Region_5"	"TPL"	"5"	"5080002"	"NATURAL"	0.047935668	1.030826109	251.26	2.4	1.328162115	0
"1188"	"NLA06608-OH:22"	1	5	9	2007	40.080755	-83.032824	"OH"	"Region_5"	"TPL"	"5"	"5060001"	"NATURAL"	0.130438599	1.639851154	226.6	8.8	1.280844581	0
"1189"	"NLA06608-R10BULLTR"	1	16	8	2007	44.299985	-115.253959	"ID"	"Region_10"	"WMT"	"17"	"17050120"	"NATURAL"	0.279384792	2.222823062	2117.46	14	1.186311065	0
"1190"	"NLA06608-R10CAPEHO"	1	14	8	2007	44.412769	-115.130707	"ID"	"Region_10"	"WMT"	"17"	"17060205"	"NATURAL"	0.134987778	2.182083617	1999.29	4	1.675402783	0
"1191"	"NLA06608-R10CHARLT"	1	8	8	2007	43.7447	-121.972108	"OR"	"Region_10"	"WMT"	"17"	"17070301"	"NATURAL"	0.524325905	4.094642631	1736.26	24	1.595182639	0
"1192"	"NLA06608-R10COUNCI"	1	22	8	2007	46.266753	-121.629648	"WA"	"Region_10"	"WMT"	"17"	"17080004"	"NATURAL"	0.186150531	1.881026844	1289.66	12	1.229866359	0
"1193"	"NLA06608-R10DEERLA"	1	9	8	2007	43.819275	-121.893625	"OR"	"Region_10"	"WMT"	"17"	"17070301"	"NATURAL"	0.209108957	1.886142889	1493.6	6.2	1.163545419	0
"1194"	"NLA06608-R10FISHLA"	1	12	8	2007	42.736902	-118.647249	"OR"	"Region_10"	"XER"	"17"	"17120003"	"NATURAL"	0.069734577	1.111435953	2248.4	6	1.187286213	0
"1195"	"NLA06608-R10FOURMI"	1	7	8	2007	42.46935	-122.258622	"OR"	"Region_10"	"WMT"	"18"	"18010203"	"NATURAL"	2.645662622	10.5571022	1752.07	40	1.830933467	0
"1196"	"NLA06608-R10RAINYL"	1	19	8	2007	48.501411	-120.737873	"WA"	"Region_10"	"WMT"	"17"	"17020009"	"NATURAL"	0.219598713	1.978456868	1465.07	27	1.190986282	0
"1197"	"NLA06608-R10SQUAWL"	1	24	8	2007	42.040047	-123.020334	"OR"	"Region_10"	"WMT"	"17"	"17100309"	"NATURAL"	0.178403085	2.566213462	921.21	33	1.713904687	0
"1198"	"NLA06608-R10ULAKE"	1	21	8	2007	47.427764	-123.074122	"WA"	"Region_10"	"WMT"	"17"	"17110018"	"NATURAL"	0.064733359	1.946540455	144.98	3.3	2.158213632	0
"1199"	"NLA06608-R10YELLOW"	1	15	8	2007	44.000621	-114.875721	"ID"	"Region_10"	"WMT"	"17"	"17060201"	"NATURAL"	0.791029336	4.86391365	2156.95	20	1.542711188	0
"1200"	"NLA06608-R31"	1	30	7	2007	39.39897	-76.98388	"MD"	"Region_3"	"SAP"	"2"	"2060003"	"MAN-MADE"	1.138823289	12.08056748	162.29	9.1	3.193406712	0
"1201"	"NLA06608-R314"	1	15	8	2007	37.394115	-78.637447	"VA"	"Region_3"	"SAP"	"2"	"2080207"	"MAN-MADE"	0.466527797	5.920229438	135.78	5.3	2.445089965	0
"1202"	"NLA06608-R315"	1	28	8	2007	38.328785	-79.227717	"VA"	"Region_3"	"SAP"	"2"	"2070005"	"MAN-MADE"	0.200847079	1.937957932	614.39	7	1.219850627	0
"1203"	"NLA06608-R318"	1	16	8	2007	37.315287	-79.819212	"VA"	"Region_3"	"SAP"	"3"	"3010101"	"MAN-MADE"	0.283774754	4.960131104	586.51	11	2.626644791	0
"1204"	"NLA06608-R319"	1	18	9	2007	37.344722	-77.1802	"VA"	"Region_3"	"CPL"	"2"	"2080206"	"MAN-MADE"	0.270053622	3.760861415	8.65	2.1	2.041537655	0
"1205"	"NLA06608-R32"	1	1	8	2007	39.510833	-79.142764	"MD"	"Region_3"	"SAP"	"2"	"2070002"	"MAN-MADE"	1.320577177	13.75006573	449.87	21	3.375343283	0
"1206"	"NLA06608-R322"	1	4	9	2007	36.807826	-80.079728	"VA"	"Region_3"	"SAP"	"3"	"3010103"	"MAN-MADE"	11.7062307	139.1998681	296.72	41	11.47691994	0
"1207"	"NLA06608-R323"	1	19	9	2007	36.841537	-76.649661	"VA"	"Region_3"	"CPL"	"2"	"2080208"	"MAN-MADE"	2.591218849	44.9480394	9.04	7.5	7.876871738	0
"1208"	"NLA06608-R324"	1	20	9	2007	37.357963	-76.830652	"VA"	"Region_3"	"CPL"	"2"	"2080206"	"MAN-MADE"	3.598780203	53.31628896	18.13	16	7.928249698	0
"1209"	"NLA06608-R326"	1	18	9	2007	37.43234	-76.906472	"VA"	"Region_3"	"CPL"	"2"	"2080206"	"MAN-MADE"	4.332759339	56.9045875	0	7	7.711876463	0
"1210"	"NLA06608-R328"	1	6	9	2007	37.042659	-80.87554	"VA"	"Region_3"	"SAP"	"5"	"5050001"	"MAN-MADE"	0.73703446	12.61239833	657.7	12.6	4.144277705	0
"1211"	"NLA06608-R333"	1	17	9	2007	37.303695	-76.707685	"VA"	"Region_3"	"CPL"	"2"	"2080107"	"MAN-MADE"	0.797238106	16.03386993	8.76	9.2	5.065699222	0
"1212"	"NLA06608-R334"	1	8	8	2007	39.514306	-78.156495	"WV"	"Region_3"	"SAP"	"2"	"2070004"	"MAN-MADE"	0.828147838	10.07462366	335.19	3.4	3.122985471	0
"1213"	"NLA06608-R336"	1	21	8	2007	37.974885	-80.953739	"WV"	"Region_3"	"SAP"	"5"	"5050004"	"MAN-MADE"	0.069665603	1.738367431	748.38	5.4	1.857921866	0
"1214"	"NLA06608-R34"	1	28	8	2007	40.270346	-78.682256	"PA"	"Region_3"	"SAP"	"5"	"5010007"	"MAN-MADE"	0.189298236	2.224583946	726.79	6.3	1.442349749	0
"1215"	"NLA06608-R5:KATHRYN"	1	22	8	2007	46.381969	-88.724713	"MI"	"Region_5"	"UMW"	"4"	"4020102"	"NATURAL"	0.65047527	5.505413761	474.1	9.1	1.925615784	0
"1216"	"NLA06608-R5:OTTAWA"	1	23	8	2007	46.083918	-88.76232	"MI"	"Region_5"	"UMW"	"4"	"4030106"	"NATURAL"	2.142154547	6.907315343	467.3	25.9	1.331309256	0
"1217"	"NLA06608-R7101"	1	18	9	2007	42.526174	-100.668437	"NE"	"Region_7"	"SPL"	"10"	"10150004"	"NATURAL"	2.555777259	10.76070727	896.43	1.5	1.898778845	0
"1218"	"NLA06608-R7103"	1	18	9	2007	42.578207	-100.688615	"NE"	"Region_7"	"SPL"	"10"	"10150004"	"NATURAL"	0.78145034	6.063920646	890.33	1.2	1.93507537	0
